,PCR,수정주가,CPS,code,year
"2021/12(IFRS연결)
													
													연간컨센서스보기",-26.18,"1,920",-73,176440,2021
2017/12(IFRS연결),178.84,"10,950",61,066700,2017
2018/12(IFRS연결),-17.21,"10,400",-604,066700,2018
2019/12(IFRS연결),"6,882.09","8,380",1,066700,2019
2020/12(IFRS연결),24.94,"10,350",415,066700,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",51.93,"6,410",123,066700,2021
2017/12(IFRS연결),4.07,"7,418","1,821",032560,2017
2018/12(IFRS연결),10.92,"6,462",592,032560,2018
2019/12(IFRS연결),3.09,"5,761","1,866",032560,2019
2020/12(IFRS연결),-8.03,"6,660",-830,032560,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",1.93,"7,958","4,125",032560,2021
2017/12(IFRS별도),23.73,257,11,004415,2017
2018/12(IFRS별도),10.40,177,17,004415,2018
2019/12(IFRS별도),13.27,176,13,004415,2019
2020/12(IFRS별도),13.03,235,18,004415,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",74.13,330,4,004415,2021
2017/12(IFRS연결),-5.31,978,-184,014940,2017
2018/12(IFRS연결),-15.07,711,-47,014940,2018
2019/12(IFRS연결),3.14,800,254,014940,2019
2020/12(IFRS연결),10.65,"2,460",231,014940,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-111.86,"3,675",-33,014940,2021
2017/12(IFRS별도),4.46,"1,160",260,069460,2017
2018/12(IFRS별도),22.12,"5,420",245,069460,2018
2019/12(IFRS별도),37.69,"2,820",75,069460,2019
2020/12(IFRS별도),-14.45,"2,475",-171,069460,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",-34.20,"3,385",-99,069460,2021
2017/12(IFRS연결),,,"1,274",110990,2017
2018/12(IFRS연결),8.75,"6,320",722,110990,2018
2019/12(IFRS연결),63.88,"8,460",132,110990,2019
2020/12(IFRS연결),125.80,"9,620",76,110990,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-20.59,"9,360",-454,110990,2021
2017/12(IFRS연결),28.63,"3,400",119,014530,2017
2018/12(IFRS연결),9.25,"3,295",356,014530,2018
2019/12(IFRS연결),40.34,"3,445",85,014530,2019
2020/12(IFRS연결),4.95,"3,455",699,014530,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-9.68,"3,950",-408,014530,2021
2017/12(IFRS연결),24.98,"6,500",260,011320,2017
2018/12(IFRS연결),7.86,"6,650",846,011320,2018
2019/12(IFRS연결),10.52,"6,150",585,011320,2019
2020/12(IFRS연결),13.29,"8,990",676,011320,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",20.02,"6,270",313,011320,2021
2017/12(IFRS연결),104.31,"2,120",20,009270,2017
2018/12(IFRS연결),27.90,"1,870",67,009270,2018
2019/12(IFRS연결),5.08,"1,845",363,009270,2019
2020/12(IFRS연결),57.02,"1,410",25,009270,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-21.31,"2,920",-137,009270,2021
2017/12(IFRS연결),2.83,"1,384",489,004140,2017
2018/12(IFRS연결),1.68,"1,322",788,004140,2018
2019/12(IFRS연결),1.78,"1,500",842,004140,2019
2020/12(IFRS연결),3.71,"2,209",596,004140,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",6.91,"4,025",582,004140,2021
2017/12(IFRS연결),-6.05,"3,500",-578,126880,2017
2018/12(IFRS연결),5.58,"5,200",932,126880,2018
2019/12(IFRS연결),8.50,"4,815",566,126880,2019
2020/12(IFRS연결),107.38,"8,440",79,126880,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",5.04,"5,940","1,179",126880,2021
2017/12(IFRS연결),4.18,847,203,009810,2017
2018/12(IFRS연결),20.89,"1,033",49,009810,2018
2019/12(IFRS연결),"7,571.37","1,289",0,009810,2019
2020/12(IFRS연결),-16.70,558,-33,009810,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-46.89,"2,570",-55,009810,2021
2017/12(IFRS연결),2.68,"37,900","14,141",015360,2017
2018/12(IFRS연결),-11.30,"39,950","-3,535",015360,2018
2019/12(IFRS연결),2.27,"37,400","16,442",015360,2019
2020/12(IFRS연결),-6.62,"35,000","-5,287",015360,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",1.31,"35,800","27,428",015360,2021
2017/12(IFRS연결),,,338,263700,2017
2018/12(IFRS연결),30.51,"9,695",318,263700,2018
2019/12(IFRS연결),21.73,"7,721",355,263700,2019
2020/12(IFRS연결),11.31,"8,450",747,263700,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",40.11,"10,000",249,263700,2021
2017/12(IFRS연결),41.84,"11,100",265,004080,2017
2018/12(IFRS연결),49.95,"10,300",206,004080,2018
2019/12(IFRS연결),100.59,"9,510",95,004080,2019
2020/12(IFRS연결),8.26,"11,000","1,332",004080,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",46.00,"16,150",351,004080,2021
2016/12(IFRS연결),-11.82,"11,300",-956,015540,2017
2017/12(IFRS연결),-4.95,"6,490","-1,310",015540,2018
2018/12(IFRS연결),-3.88,"6,970","-1,797",015540,2019
2019/12(IFRS연결),-5.35,"5,260",-983,015540,2020
"2020/12(IFRS연결)
													
													연간컨센서스보기",-15.84,"8,580",-542,015540,2021
2017/12(IFRS별도),3.42,"2,930",856,008260,2017
2018/12(IFRS별도),2.06,"2,270","1,102",008260,2018
2019/12(IFRS별도),4.41,"2,210",502,008260,2019
2020/12(IFRS별도),2.15,"2,565","1,194",008260,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",3.45,"3,375",979,008260,2021
2017/12(IFRS연결),8.93,"1,055",118,012800,2017
2018/12(IFRS연결),2.93,925,316,012800,2018
2019/12(IFRS연결),10.87,"1,425",131,012800,2019
2020/12(IFRS연결),-10.89,"1,540",-141,012800,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-4.29,"1,820",-425,012800,2021
2017/12(IFRS연결),429.45,"5,013",12,109610,2017
2018/12(IFRS연결),-23.11,"4,519",-196,109610,2018
2019/12(IFRS연결),18.21,"3,533",194,109610,2019
2020/12(IFRS연결),44.02,"4,570",104,109610,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-8.56,"3,635",-425,109610,2021
2017/12(IFRS연결),,,157,258830,2017
2018/12(IFRS연결),36.52,"2,140",59,258830,2018
2019/12(IFRS연결),11.38,"1,504",132,258830,2019
2020/12(IFRS연결),-194.88,"2,730",-14,258830,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-28.13,"7,030",-250,258830,2021
2017/12(IFRS연결),-72.44,"9,320",-129,041440,2017
2018/12(IFRS연결),7.32,"5,730",783,041440,2018
2019/12(IFRS연결),-30.86,"4,430",-144,041440,2019
2020/12(IFRS연결),2.14,"4,300","2,012",041440,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-403.74,"5,200",-13,041440,2021
2017/12(IFRS별도),12.14,"8,740",720,036560,2017
2018/12(IFRS별도),11.61,"7,810",673,036560,2018
2019/12(IFRS별도),7.65,"8,500","1,111",036560,2019
2020/12(IFRS별도),16.00,"8,090",506,036560,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",7.64,"9,060","1,185",036560,2021
2017/12(IFRS연결),-11.10,"4,825",-435,138360,2017
2018/12(IFRS연결),-19.07,"4,325",-227,138360,2018
2019/12(IFRS연결),113.87,"4,480",39,138360,2019
2020/12(IFRS별도),-81.33,"4,480",-55,138360,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",-55.60,"4,480",-81,138360,2021
2017/12(IFRS별도),10.72,"2,270",212,105550,2017
2018/12(IFRS별도),17.18,"2,075",121,105550,2018
2019/12(IFRS별도),-38.20,"3,020",-79,105550,2019
2020/12(IFRS연결),-7.69,"2,178",-283,105550,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",12.72,"4,115",324,105550,2021
2017/12(IFRS연결),6.83,"2,790",408,095190,2017
2018/12(IFRS연결),31.16,"6,060",194,095190,2018
2019/12(IFRS연결),-51.46,"4,330",-84,095190,2019
2020/12(IFRS연결),30.61,"5,890",192,095190,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",18.68,"4,045",217,095190,2021
2017/12(IFRS연결),33.24,"32,500",978,241710,2017
2018/12(IFRS연결),32.03,"32,500","1,015",241710,2018
2019/12(IFRS연결),6.26,"11,350","1,812",241710,2019
2020/12(IFRS연결),10.94,"12,200","1,115",241710,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",17.53,"12,950",739,241710,2021
2017/12(IFRS연결),10.99,"2,240",204,016880,2017
2018/12(IFRS연결),-2.71,"2,115",-779,016880,2018
2019/12(IFRS연결),5.10,"1,550",304,016880,2019
2020/12(IFRS연결),1.21,"1,085",893,016880,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",1.24,"1,710","1,375",016880,2021
2017/12(IFRS연결),-28.03,"5,563",-199,052420,2017
2018/12(IFRS연결),9.75,"2,150",221,052420,2018
2019/12(IFRS연결),27.73,"2,645",95,052420,2019
2020/12(IFRS연결),28.25,"4,410",156,052420,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",68.32,"2,530",37,052420,2021
2017/12(IFRS연결),-38.14,"25,200",-661,140670,2017
2018/12(IFRS연결),-198.16,"11,100",-56,140670,2018
2019/12(IFRS연결),10.59,"9,130",862,140670,2019
2020/12(IFRS연결),-122.49,"8,940",-73,140670,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",56.69,"14,200",251,140670,2021
2017/12(IFRS연결),4.12,"2,095",508,040300,2017
2018/12(IFRS연결),5.58,"2,100",376,040300,2018
2019/12(IFRS연결),6.77,"2,050",303,040300,2019
2020/12(IFRS연결),5.46,"3,000",550,040300,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",2.21,"2,950","1,335",040300,2021
2017/12(IFRS연결),4.06,"3,890",957,083650,2017
2018/12(IFRS연결),4.62,"3,370",730,083650,2018
2019/12(IFRS연결),3.04,"2,120",697,083650,2019
2020/12(IFRS연결),19.04,"2,565",135,083650,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-6.10,"4,120",-676,083650,2021
2017/12(IFRS연결),-13.19,"6,000",-455,950140,2017
2018/12(IFRS연결),-13.21,"6,230",-472,950140,2018
2019/12(IFRS연결),7.25,"4,420",610,950140,2019
2020/12(IFRS연결),13.58,"4,990",367,950140,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-24.89,"8,600",-345,950140,2021
2017/12(IFRS별도),10.80,"16,350","1,514",052330,2017
2018/12(IFRS별도),8.04,"13,900","1,728",052330,2018
2019/12(IFRS연결),2.69,"12,850","4,778",052330,2019
2020/12(IFRS연결),14.00,"8,990",642,052330,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-2.16,"9,980","-4,621",052330,2021
2017/12(IFRS연결),4.29,"15,100","3,523",005740,2017
2018/12(IFRS연결),2.15,"11,300","5,249",005740,2018
2019/12(IFRS연결),1.63,"10,400","6,390",005740,2019
2020/12(IFRS연결),1.79,"8,810","4,928",005740,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",1.37,"8,580","6,268",005740,2021
2017/12(IFRS연결),10.42,"6,720",645,068790,2017
2018/12(IFRS연결),-4.65,"4,590",-987,068790,2018
2019/12(IFRS연결),6.41,"5,480",854,068790,2019
2020/12(IFRS연결),3.32,"8,680","2,618",068790,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",6.70,"6,760","1,010",068790,2021
2017/12(IFRS별도),8.40,"12,300","1,465",120240,2017
2018/12(IFRS별도),9.69,"12,850","1,326",120240,2018
2019/12(IFRS별도),9.86,"14,950","1,516",120240,2019
2020/12(IFRS별도),29.98,"37,900","1,264",120240,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",16.48,"21,700","1,316",120240,2021
2017/12(IFRS별도),,,682,290380,2017
2018/12(IFRS별도),31.02,"10,734",346,290380,2018
2019/12(IFRS별도),17.73,"6,839",386,290380,2019
2020/12(IFRS별도),19.58,"7,642",390,290380,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",24.78,"5,910",238,290380,2021
2017/12(IFRS별도),8.81,532,60,013720,2017
2018/12(IFRS별도),11.54,459,40,013720,2018
2019/12(IFRS별도),7.13,478,67,013720,2019
2020/12(IFRS별도),-68.79,"1,750",-25,013720,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-29.84,"3,305",-111,013720,2021
2017/12(IFRS연결),6.50,"4,505",693,101930,2017
2018/12(IFRS연결),-150.08,"6,280",-42,101930,2018
2019/12(IFRS연결),7.62,"5,350",702,101930,2019
2020/12(IFRS연결),5.47,"7,000","1,279",101930,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",30.99,"13,800",445,101930,2021
2017/12(IFRS연결),143.11,"9,220",64,046140,2017
2018/12(IFRS연결),25.80,"4,940",191,046140,2018
2019/12(IFRS연결),-3.61,"5,400","-1,497",046140,2019
2020/12(IFRS연결),-75.64,"6,310",-83,046140,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",5.39,"8,350","1,549",046140,2021
2017/12(IFRS연결),4.02,"3,500",870,122350,2017
2018/12(IFRS연결),2.78,"2,490",897,122350,2018
2019/12(IFRS연결),2.49,"2,190",880,122350,2019
2020/12(IFRS연결),6.36,"4,650",731,122350,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",7.52,"4,835",643,122350,2021
2017/12(IFRS연결),-10.77,"7,800",-724,104200,2017
2018/12(IFRS연결),20.61,"5,550",269,104200,2018
2019/12(IFRS연결),7.76,"5,650",728,104200,2019
2020/12(IFRS연결),38.75,"5,370",139,104200,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",167.91,"19,100",114,104200,2021
2017/12(IFRS연결),-17.26,"3,605",-209,241520,2017
2018/12(IFRS연결),-7.03,"2,717",-387,241520,2018
2019/12(IFRS연결),25.34,"2,218",88,241520,2019
2020/12(IFRS연결),15.39,"3,980",259,241520,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-15.81,"5,960",-377,241520,2021
2017/12(IFRS연결),5.76,"6,350","1,103",000700,2017
2018/12(IFRS연결),38.72,"6,450",167,000700,2018
2019/12(IFRS연결),5.50,"6,660","1,212",000700,2019
2020/12(IFRS연결),5.81,"5,740",988,000700,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-15.07,"6,300",-418,000700,2021
2017/12(IFRS연결),3.74,"4,488","1,201",004150,2017
2018/12(IFRS연결),-61.66,"4,916",-80,004150,2018
2019/12(IFRS연결),5.28,"3,925",744,004150,2019
2020/12(IFRS연결),17.38,"3,685",212,004150,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",13.19,"3,550",269,004150,2021
2017/12(IFRS연결),30.59,"6,490",212,041460,2017
2018/12(IFRS연결),33.54,"4,000",119,041460,2018
2019/12(IFRS연결),48.75,"4,475",92,041460,2019
2020/12(IFRS연결),35.71,"6,360",178,041460,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",32.68,"10,700",327,041460,2021
2017/12(IFRS연결),-39.12,"21,650",-553,122640,2017
2018/12(IFRS연결),15.95,"7,520",471,122640,2018
2019/12(IFRS연결),-37.09,"13,800",-372,122640,2019
2020/12(IFRS연결),11.31,"8,900",787,122640,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-46.25,"13,850",-299,122640,2021
2017/12(IFRS연결),19.80,"11,750",593,104540,2017
2018/12(IFRS연결),11.49,"6,080",529,104540,2018
2019/12(IFRS연결),15.27,"5,630",369,104540,2019
2020/12(IFRS연결),-54.44,"17,400",-320,104540,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",36.63,"12,100",330,104540,2021
2017/12(IFRS연결),3.38,"52,800","15,606",005430,2017
2018/12(IFRS연결),11.54,"42,700","3,701",005430,2018
2019/12(IFRS연결),3.62,"45,200","12,495",005430,2019
2020/12(IFRS연결),5.25,"37,650","7,170",005430,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",8.99,"43,850","4,876",005430,2021
2017/12(IFRS별도),3.66,"3,200",875,009190,2017
2018/12(IFRS별도),10.61,"3,620",341,009190,2018
2019/12(IFRS별도),118.40,"15,050",127,009190,2019
2020/12(IFRS별도),17.75,"3,845",217,009190,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",-39.42,"4,880",-124,009190,2021
2017/12(IFRS별도),7.51,"4,633",617,256940,2017
2018/12(IFRS연결),14.15,"2,620",185,256940,2018
2019/12(IFRS연결),-79.91,"4,550",-57,256940,2019
2020/12(IFRS연결),-169.91,"20,150",-119,256940,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-27.08,"13,100",-484,256940,2021
2017/12(GAAP개별),,,-78,307930,2017
2018/12(IFRS별도),,,595,307930,2018
2019/12(IFRS별도),-70.48,"7,770",-110,307930,2019
2020/12(IFRS별도),-17.91,"6,770",-378,307930,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",89.28,"7,960",89,307930,2021
2017/12(IFRS별도),5.73,"7,200","1,257",007330,2017
2018/12(IFRS별도),35.75,"7,800",218,007330,2018
2019/12(IFRS별도),10.77,"7,830",727,007330,2019
2020/12(IFRS별도),5.35,"8,280","1,548",007330,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",2.02,"12,150","6,009",007330,2021
2017/12(IFRS연결),8.42,"3,800",451,039340,2017
2018/12(IFRS연결),5.35,"3,885",727,039340,2018
2019/12(IFRS연결),8.25,"4,715",571,039340,2019
2020/12(IFRS연결),4.58,"5,680","1,239",039340,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",7.63,"7,390",968,039340,2021
2017/12(IFRS연결),,,436,122310,2017
2018/12(IFRS연결),11.46,"6,561",573,122310,2018
2019/12(IFRS연결),9.55,"7,491",785,122310,2019
2020/12(IFRS연결),16.68,"9,750",585,122310,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",9.37,"9,900","1,057",122310,2021
2017/12(IFRS연결),13.96,"36,840","2,639",071970,2017
2018/12(IFRS연결),2.90,"5,670","1,952",071970,2018
2019/12(IFRS연결),-6.42,"3,055",-476,071970,2019
2020/12(IFRS연결),7.18,"3,860",537,071970,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",9.01,"4,740",526,071970,2021
2017/12(IFRS연결),48.51,"2,320",48,068330,2017
2018/12(IFRS연결),16.14,"1,780",110,068330,2018
2019/12(IFRS연결),16.82,"2,110",125,068330,2019
2020/12(IFRS별도),77.57,"7,900",102,068330,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",29.27,"4,465",153,068330,2021
2017/12(IFRS연결),-165.39,"16,654",-101,214420,2017
2018/12(IFRS연결),-14.59,"10,585",-725,214420,2018
2019/12(IFRS연결),106.79,"9,832",92,214420,2019
2020/12(IFRS연결),-19.74,"8,393",-425,214420,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-128.62,"4,715",-37,214420,2021
2017/12(IFRS연결),22.36,"6,030",270,019990,2017
2018/12(IFRS연결),11.81,"4,120",349,019990,2018
2019/12(IFRS연결),15.18,"3,480",229,019990,2019
2020/12(IFRS연결),17.18,"4,215",245,019990,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",31.28,"10,850",347,019990,2021
2017/12(IFRS연결),-9.27,730,-79,000300,2017
2018/12(IFRS연결),1.37,854,622,000300,2018
2019/12(IFRS연결),5.88,775,132,000300,2019
2020/12(IFRS연결),4.32,777,180,000300,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-11.49,"1,315",-114,000300,2021
2017/12(IFRS연결),15.55,"7,970",513,130580,2017
2018/12(IFRS연결),9.60,"7,110",741,130580,2018
2019/12(IFRS연결),9.47,"8,260",872,130580,2019
2020/12(IFRS연결),8.19,"9,780","1,195",130580,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",7.66,"9,610","1,254",130580,2021
